_time,Servidor,vd,type,subtype,accion,devname,eventtime,level,logdesc,msg,reason,remip,tunneltype,user
Sun Aug 22 11:08:37 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629641315773689881,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.96.98.160,ssl-web,gerente
Sun Aug 22 11:08:33 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629641311,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.121.123.84,ssl-web,administracion
Sun Aug 22 11:08:32 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629641281,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,115.87.154.229,ssl-web,gerente
Sun Aug 22 11:08:25 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629641302,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,179.106.109.151,ssl-web,gerente
Sun Aug 22 11:07:46 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629641265,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.31.12,ssl-web,gerente
Sun Aug 22 11:07:41 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629641231,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,27.50.141.80,ssl-web,gerente
Sun Aug 22 11:06:52 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629641206,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,36.152.159.178,ssl-web,gerente
Sun Aug 22 11:06:17 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629641175,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.90.111.10,ssl-web,gerente
Sun Aug 22 11:05:50 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629641118,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,123.24.51.40,ssl-web,administracion
Sun Aug 22 11:05:11 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629641101,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,174.119.178.16,ssl-web,administracion
Sun Aug 22 11:04:47 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629641078,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,61.90.55.246,ssl-web,gerente
Sun Aug 22 11:03:07 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629640985,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.171.21.168,ssl-web,administracion
Sun Aug 22 11:00:39 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629640836041536430,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,45.71.58.166,ssl-web,administracion
Sun Aug 22 11:00:15 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629640814,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,101.32.31.249,ssl-web,administracion
Sun Aug 22 10:59:20 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629640749,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.187.32.230,ssl-web,administracion
Sun Aug 22 10:58:44 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629640720,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,187.189.230.108,ssl-web,administracion
Sun Aug 22 10:58:08 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629640641,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,123.21.10.41,ssl-web,administracion
Sun Aug 22 10:57:38 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629640658294135886,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,217.119.124.146,ssl-web,administracion
Sun Aug 22 10:57:25 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629640641815786248,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,119.76.135.39,ssl-web,administracion
Sun Aug 22 10:56:25 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629640582751391023,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,172.249.67.93,ssl-web,administracion
Sun Aug 22 10:56:22 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629640580,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.179.100.37,ssl-web,administracion
Sun Aug 22 10:56:08 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629640540,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.210.0.41,ssl-web,administracion
Sun Aug 22 10:54:57 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629640468,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,157.90.228.219,ssl-web,administracion
Sun Aug 22 10:54:44 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629640472,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,180.241.133.190,ssl-web,administracion
Sun Aug 22 10:51:54 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629640295,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.120.30.199,ssl-web,administracion
Sun Aug 22 10:49:47 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629640159,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,221.224.114.229,ssl-web,administracion
Sun Aug 22 10:49:14 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629640150,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,114.96.107.102,ssl-web,administracion
Sun Aug 22 10:46:22 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629639979,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,223.83.103.150,ssl-web,administracion
Sun Aug 22 10:42:13 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629639686,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.123.87,ssl-web,administracion
Sun Aug 22 10:42:11 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629639729,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,1.117.91.58,ssl-web,administracion
Sun Aug 22 10:41:55 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629639712,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,61.90.111.25,ssl-web,administracion
Sun Aug 22 10:41:44 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629639699823511655,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,133.167.70.37,ssl-web,administracion
Sun Aug 22 10:41:43 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629639700,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.143.191.116,ssl-web,administracion
Sun Aug 22 10:40:16 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629639615434140871,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,177.11.195.234,ssl-web,administracion
Sun Aug 22 10:39:47 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629639586287723807,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.211.237.70,ssl-web,administracion
Sun Aug 22 10:39:28 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629639540,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.202.168.182,ssl-web,administracion
Sun Aug 22 10:39:01 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629639539222282423,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,136.255.154.166,ssl-web,administracion
Sun Aug 22 10:38:54 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629639533,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,42.159.252.237,ssl-web,administracion
Sun Aug 22 10:37:53 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629639440,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,114.246.217.247,ssl-web,administracion
Sun Aug 22 10:36:46 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629639400,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,58.242.106.245,ssl-web,administracion
Sun Aug 22 10:34:23 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629639247,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,174.119.70.36,ssl-web,administracion
Sun Aug 22 10:31:44 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629639077,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.112.16,ssl-web,administracion
Sun Aug 22 10:31:07 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629639053,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,78.102.66.145,ssl-web,administracion
Sun Aug 22 10:28:47 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629638920,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,191.102.120.160,ssl-web,administracion
Sun Aug 22 10:24:37 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629638675,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,60.18.208.133,ssl-web,administracion
Sun Aug 22 10:24:25 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629638655,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.190.191,ssl-web,administracion
Sun Aug 22 10:24:13 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629638648860471379,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.90.8.31,ssl-web,administracion
Sun Aug 22 10:24:13 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629638652,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.169.231.1,ssl-web,administracion
Sun Aug 22 10:23:35 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629638565,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.167.162.106,ssl-web,administracion
Sun Aug 22 10:23:25 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629638600043838578,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.169.176.7,ssl-web,administracion
Sun Aug 22 10:23:08 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629638557,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.16.100.144,ssl-web,teste
Sun Aug 22 10:23:00 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629638570,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,46.212.101.165,ssl-web,teste
Sun Aug 22 10:22:02 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629638519383257566,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,213.154.195.220,ssl-web,administracion
Sun Aug 22 10:21:30 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629638488,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.104.157,ssl-web,teste
Sun Aug 22 10:21:22 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629638480845417758,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,37.209.121.15,ssl-web,administracion
Sun Aug 22 10:21:15 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629638443,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,43.228.183.118,ssl-web,administracion
Sun Aug 22 10:21:13 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629638468,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.11.14.155,ssl-web,administracion
Sun Aug 22 10:20:40 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629638412,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.236.48.109,ssl-web,administracion
Sun Aug 22 10:19:26 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629638363,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,153.35.192.98,ssl-web,teste
Sun Aug 22 10:19:20 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629638351,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,177.99.189.115,ssl-web,administracion
Sun Aug 22 10:18:27 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629638305,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.186.167.82,ssl-web,teste
Sun Aug 22 10:18:10 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629638287569992012,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.218.254.130,ssl-web,teste
Sun Aug 22 10:18:04 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629638282,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,209.171.157.179,ssl-web,teste
Sun Aug 22 10:17:05 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629638221434761823,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.28.54.209,ssl-web,teste
Sun Aug 22 10:16:42 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629638196,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,62.167.32.248,ssl-web,administracion
Sun Aug 22 10:16:38 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629638198266087519,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,189.108.179.134,ssl-web,teste
Sun Aug 22 10:16:36 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629638195161490408,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,212.113.226.222,ssl-web,teste
Sun Aug 22 10:16:06 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629638164,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.33.213,ssl-web,teste
Sun Aug 22 10:16:00 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629638128,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,115.90.59.92,ssl-web,teste
Sun Aug 22 10:15:55 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629638125,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,176.223.94.73,ssl-web,teste
Sun Aug 22 10:15:23 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629638116,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,98.191.79.116,ssl-web,teste
Sun Aug 22 10:14:37 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629638067,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.96.100.253,ssl-web,teste
Sun Aug 22 10:13:43 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629638017,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.167.167.130,ssl-web,teste
Sun Aug 22 10:13:35 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629637983,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,85.159.165.167,ssl-web,contador
Sun Aug 22 10:13:23 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629637999,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.100.17.152,ssl-web,contador
Sun Aug 22 10:12:37 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629637953,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,119.76.173.88,ssl-web,teste
Sun Aug 22 10:11:15 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629637870,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,151.48.199.64,ssl-web,contador
Sun Aug 22 10:10:13 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629637784,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,135.180.199.178,ssl-web,teste
Sun Aug 22 10:10:09 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629637804,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,122.53.139.112,ssl-web,teste
Sun Aug 22 10:08:45 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629637722,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,222.252.54.68,ssl-web,teste
Sun Aug 22 10:07:34 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629637651177291241,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.125.40.176,ssl-web,contador
Sun Aug 22 10:07:03 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629637620,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.186.227.170,ssl-web,contador
Sun Aug 22 10:06:57 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629637601,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,187.189.27.30,ssl-web,contador
Sun Aug 22 10:06:35 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629637593,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.120.170.98,ssl-web,contador
Sun Aug 22 10:06:10 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629637567695164376,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,222.189.163.82,ssl-web,contador
Sun Aug 22 10:05:53 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629637503,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,200.159.48.45,ssl-web,contador
Sun Aug 22 10:05:43 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629637541,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,220.67.71.3,ssl-web,teste
Sun Aug 22 10:05:27 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629637525,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,117.24.192.121,ssl-web,teste
Sun Aug 22 10:05:15 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629637511,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,191.217.86.134,ssl-web,teste
Sun Aug 22 10:05:13 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629637511341834591,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,218.67.94.84,ssl-web,teste
Sun Aug 22 10:05:12 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629637481,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,190.197.110.167,ssl-web,contador
Sun Aug 22 10:04:28 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629637466781705137,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,86.43.126.78,ssl-web,contador
Sun Aug 22 10:04:02 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629637441790422812,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,218.149.228.169,ssl-web,teste
Sun Aug 22 10:04:02 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629637441759341999,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.30.246,ssl-web,contador
Sun Aug 22 10:03:39 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629637414,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.169.33.25,ssl-web,contador
Sun Aug 22 10:03:30 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629637410010635604,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,115.87.197.136,ssl-web,teste
